order_id,quantity,item_name,choice_description,item_price,item_price_per
926,1,chicken bowl, Fresh Tomato Salsa Rice Lettuce ,8.75,8.75
926,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Sour Cream Lettuce ,8.75,8.75
926,1,chicken salad bowl, Roasted Chili Corn Salsa Rice Sour Cream ,8.75,8.75
926,1,steak bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
926,1,chicken burrito, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
926,1,steak bowl, Roasted Chili Corn Salsa Rice Black Beans Sour Cream ,9.25,9.25
926,1,steak bowl, Fresh Tomato Salsa Rice Cheese ,9.25,9.25
926,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Lettuce ,8.75,8.75
926,1,chicken bowl, Roasted Chili Corn Salsa Rice Pinto Beans Cheese Sour Cream Lettuce ,8.75,8.75
926,1,chicken bowl, Roasted Chili Corn Salsa Rice Cheese ,8.75,8.75
926,1,barbacoa burrito, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce ,9.25,9.25
926,1,chicken burrito, Tomatillo Red Chili Salsa Rice Cheese Sour Cream Lettuce ,8.75,8.75
926,1,steak bowl, Tomatillo Red Chili Salsa Rice Black Beans Cheese ,9.25,9.25
926,1,veggie bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
927,1,steak burrito, Fresh Tomato Salsa Mild Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.99,8.99
927,1,steak burrito, Tomatillo Green Chili Salsa Medium Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.99,8.99
928,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
928,1,chips and tomatillo red chili salsa,,2.95,2.95
928,1,canned soft drink, Nestea ,1.25,1.25
929,1,steak bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole ,11.75,11.75
929,1,bottled water,,1.5,1.5
930,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Sour Cream Guacamole Lettuce ,11.25,11.25
930,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole ,11.25,11.25
931,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Lettuce ,8.75,8.75
931,1,bottled water,,1.5,1.5
931,1,chips,,2.15,2.15
932,2,chicken bowl, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Rice Fajita Veggies ,16.98,8.49
933,1,steak bowl, Fresh Tomato Salsa Black Beans Pinto Beans Cheese Sour Cream Guacamole ,11.75,11.75
933,1,bottled water,,1.5,1.5
934,1,chicken bowl, Fresh Tomato Salsa Rice Pinto Beans Cheese Sour Cream Lettuce ,8.75,8.75
934,2,chips,,4.3,2.15
934,1,bottled water,,1.5,1.5
935,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Lettuce ,8.75,8.75
935,1,chips and roasted chili corn salsa,,2.95,2.95
935,1,canned soft drink, Nestea ,1.25,1.25
936,1,canned soft drink, Coke ,1.25,1.25
936,1,steak burrito, Fresh Tomato Salsa Rice Black Beans Sour Cream Cheese ,9.25,9.25
936,1,chips and guacamole,,4.45,4.45
937,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Guacamole Lettuce ,11.25,11.25
937,1,chicken burrito, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Sour Cream Lettuce ,8.75,8.75
937,1,chips and guacamole,,4.45,4.45
938,1,chicken bowl, Fresh Tomato Salsa Rice Fajita Vegetables ,8.75,8.75
938,1,chips,,2.15,2.15
938,1,canned soft drink, Sprite ,1.25,1.25
939,1,chicken bowl, Roasted Chili Corn Salsa Medium Black Beans Rice Cheese Guacamole Lettuce ,10.98,10.98
939,1,side of chips,,1.69,1.69
940,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce ,8.75,8.75
940,1,canned soft drink, Coke ,1.25,1.25
940,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream ,8.75,8.75
941,1,chicken bowl, Tomatillo Green Chili Salsa Rice Cheese Sour Cream Guacamole ,11.25,11.25
941,1,chicken burrito, Tomatillo Green Chili Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
941,1,chicken bowl, Tomatillo Green Chili Salsa Fajita Vegetables Rice Pinto Beans Cheese Sour Cream Lettuce ,8.75,8.75
942,1,chicken burrito, Roasted Chili Corn Salsa Medium Rice Fajita Veggies Cheese Sour Cream ,8.49,8.49
942,1,side of chips,,1.69,1.69
943,1,carnitas bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Sour Cream Lettuce ,9.25,9.25
943,1,steak burrito, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
944,1,chicken bowl, Fresh Tomato Salsa Mild Black Beans Rice Fajita Veggies Cheese Sour Cream Lettuce ,8.49,8.49
944,1,chips and roasted chili corn salsa,,2.39,2.39
945,1,barbacoa bowl, Tomatillo Red Chili Salsa Rice Cheese Lettuce ,9.25,9.25
945,1,chips and roasted chili corn salsa,,2.95,2.95
945,1,6 pack soft drink, Sprite ,6.49,6.49
945,1,chicken crispy tacos, Tomatillo Red Chili Salsa Cheese ,8.75,8.75
946,1,veggie bowl, Tomatillo Green Chili Salsa Rice Black Beans Cheese Lettuce ,8.75,8.75
946,1,steak burrito, Tomatillo Green Chili Salsa Fajita Vegetables Rice Black Beans Cheese Lettuce ,9.25,9.25
946,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce ,8.75,8.75
947,2,nantucket nectar, Peach Orange ,6.78,3.39
947,2,steak burrito, Fresh Tomato Salsa Mild Pinto Beans Cheese Lettuce ,17.98,8.99
947,1,nantucket nectar, Apple ,3.39,3.39
948,1,carnitas burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
948,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
948,1,veggie soft tacos, Roasted Chili Corn Salsa Fajita Vegetables Black Beans Pinto Beans Cheese Lettuce ,8.75,8.75
949,1,chips and guacamole,,4.45,4.45
949,1,steak bowl, Tomatillo Red Chili Salsa Rice Black Beans Sour Cream Lettuce Guacamole ,11.75,11.75
949,1,steak bowl, Tomatillo Red Chili Salsa Rice Sour Cream Cheese Lettuce ,9.25,9.25
949,1,chicken burrito, Fresh Tomato Salsa Rice Sour Cream Cheese ,8.75,8.75
949,1,6 pack soft drink, Coke ,6.49,6.49
950,1,steak burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.99,8.99
950,1,chips and fresh tomato salsa,,2.39,2.39
951,1,veggie bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Sour Cream Lettuce ,8.75,8.75
951,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Guacamole ,11.25,11.25
952,1,steak burrito, Tomatillo Green Chili Salsa Rice Black Beans Cheese Guacamole Lettuce ,11.75,11.75
952,1,chips and guacamole,,4.45,4.45
952,1,chicken bowl, Fresh Tomato Salsa Rice Cheese Sour Cream Lettuce ,8.75,8.75
952,1,chips,,2.15,2.15
953,1,barbacoa burrito, Fresh Tomato Salsa Rice Pinto Beans Cheese Lettuce ,9.25,9.25
953,1,barbacoa bowl, Roasted Chili Corn Salsa Cheese Lettuce ,9.25,9.25
953,1,barbacoa burrito, Roasted Chili Corn Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,9.25,9.25
953,1,steak salad bowl, Fresh Tomato Salsa Fajita Vegetables Guacamole ,11.89,11.89
953,1,steak bowl, Fresh Tomato Salsa Fajita Vegetables Rice Guacamole ,11.75,11.75
953,1,chicken salad bowl, Fresh Tomato Salsa Fajita Vegetables Rice Pinto Beans Cheese Guacamole ,11.25,11.25
953,1,carnitas bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream ,9.25,9.25
953,1,steak burrito, Tomatillo Red Chili Salsa Rice Lettuce ,9.25,9.25
954,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
954,1,chicken bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
955,1,chicken bowl, Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Lettuce ,8.49,8.49
955,1,side of chips,,1.69,1.69
955,1,bottled water,,1.09,1.09
956,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
956,1,bottled water,,1.5,1.5
957,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Guacamole Lettuce ,11.25,11.25
957,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Sour Cream Guacamole ,11.25,11.25
958,1,steak bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole ,11.75,11.75
958,1,bottled water,,1.5,1.5
959,1,chicken burrito, Tomatillo Green Chili Salsa Medium Cheese Lettuce ,8.49,8.49
959,1,steak crispy tacos, Tomatillo Red Chili Salsa Hot Cheese Lettuce ,8.99,8.99
960,2,chicken salad bowl, Tomatillo Green Chili Salsa Black Beans Cheese Guacamole ,22.5,11.25
961,1,chicken burrito, Roasted Chili Corn Salsa Fajita Vegetables Rice ,8.75,8.75
961,2,chips,,4.3,2.15
962,1,chicken crispy tacos, Fresh Tomato Salsa Fajita Vegetables ,8.75,8.75
962,1,chicken salad bowl, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Cheese Guacamole ,11.25,11.25
962,1,chips,,2.15,2.15
963,1,veggie burrito, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Cheese Guacamole Lettuce ,11.25,11.25
963,1,chips and tomatillo red chili salsa,,2.95,2.95
964,1,chips and guacamole,,4.45,4.45
964,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole ,11.25,11.25
965,1,chicken bowl, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Black Beans Rice Fajita Veggies Lettuce ,8.49,8.49
965,1,nantucket nectar, Pomegranate Cherry ,3.39,3.39
965,1,chips and fresh tomato salsa,,2.39,2.39
966,1,steak bowl, Roasted Chili Corn Salsa Rice Pinto Beans Cheese Sour Cream Guacamole ,11.75,11.75
966,1,chips,,2.15,2.15
966,1,barbacoa soft tacos, Roasted Chili Corn Salsa Cheese Sour Cream Guacamole ,11.75,11.75
967,1,steak burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.99,8.99
967,1,chips and fresh tomato salsa,,2.39,2.39
968,1,chicken bowl, Fresh Tomato Salsa Rice Pinto Beans Cheese ,8.75,8.75
968,1,steak burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
969,1,steak salad bowl, Fresh Tomato Salsa Fajita Vegetables Rice Cheese Sour Cream Guacamole Lettuce ,11.89,11.89
969,1,canned soft drink, Diet Coke ,1.25,1.25
970,5,bottled water,,7.5,1.5
970,1,barbacoa salad bowl, Tomatillo Green Chili Salsa Rice Fajita Vegetables Pinto Beans Sour Cream Cheese Lettuce Guacamole ,11.89,11.89
971,1,canned soda, Coca Cola ,1.09,1.09
971,1,veggie bowl, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.49,8.49
971,1,chips and fresh tomato salsa,,2.39,2.39
972,1,chicken bowl, Tomatillo Red Chili Salsa Rice Black Beans Sour Cream Cheese Lettuce ,8.75,8.75
972,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Sour Cream Cheese Lettuce ,8.75,8.75
973,1,chicken bowl, Tomatillo Green Chili Salsa Rice Cheese Sour Cream Lettuce ,8.75,8.75
973,1,steak soft tacos, Tomatillo Red Chili Salsa Cheese Sour Cream ,9.25,9.25
973,1,chicken bowl, Tomatillo Red Chili Salsa Rice Black Beans Sour Cream Guacamole Lettuce ,11.25,11.25
973,1,chicken bowl, Tomatillo Green Chili Salsa Rice Black Beans Sour Cream Lettuce ,8.75,8.75
973,2,chips and guacamole,,8.9,4.45
974,1,carnitas burrito, Fresh Tomato Salsa Black Beans Pinto Beans Cheese Sour Cream Lettuce ,9.25,9.25
974,1,chicken soft tacos, Fresh Tomato Salsa Cheese Sour Cream Lettuce ,8.75,8.75
975,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
975,1,steak bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
975,2,bottled water,,3.0,1.5
976,1,bottled water,,1.5,1.5
976,1,chicken bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Guacamole ,11.25,11.25
976,1,steak crispy tacos, Fresh Tomato Salsa Cheese Guacamole ,11.75,11.75
977,1,barbacoa burrito, Tomatillo Red Chili Salsa Hot Rice Cheese Lettuce ,8.99,8.99
977,1,chicken burrito, Fresh Tomato Salsa Mild Black Beans Rice Sour Cream Guacamole ,10.98,10.98
978,1,chips and guacamole,,4.45,4.45
978,1,chicken soft tacos, Fresh Tomato Salsa Cheese Sour Cream ,8.75,8.75
978,1,chips,,2.15,2.15
979,1,steak burrito, Roasted Chili Corn Salsa Rice Pinto Beans Cheese Sour Cream Lettuce ,9.25,9.25
979,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Sour Cream Guacamole ,11.25,11.25
979,1,chips and guacamole,,4.45,4.45
980,1,side of chips,,1.69,1.69
980,1,veggie bowl, Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Guacamole Lettuce ,10.98,10.98
981,1,steak bowl, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
981,1,steak bowl, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
982,1,steak burrito, Tomatillo Green Chili Salsa Fajita Vegetables Rice Cheese Sour Cream Lettuce ,9.25,9.25
982,1,chips and guacamole,,4.45,4.45
983,1,chicken bowl, Fresh Tomato Salsa Mild Roasted Chili Corn Salsa Medium Rice Cheese Sour Cream Guacamole Lettuce ,10.98,10.98
983,1,chips and guacamole,,3.99,3.99
983,1,chicken bowl, Roasted Chili Corn Salsa Medium Pinto Beans Rice Cheese Sour Cream Lettuce ,8.49,8.49
984,1,canned soft drink, Coke ,1.25,1.25
984,1,steak burrito, Tomatillo Red Chili Salsa Rice Fajita Vegetables Pinto Beans Sour Cream Lettuce ,9.25,9.25
984,1,chips and guacamole,,4.45,4.45
985,1,veggie burrito, Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Tomatillo Red Chili Salsa Hot Black Beans Rice Fajita Veggies Guacamole Lettuce ,10.98,10.98
986,1,chicken bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Pinto Beans Cheese Sour Cream Lettuce ,8.75,8.75
986,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Pinto Beans Cheese Sour Cream Lettuce ,8.75,8.75
987,1,steak burrito, Tomatillo Green Chili Salsa Lettuce Guacamole Sour Cream Cheese Fajita Vegetables Rice ,11.75,11.75
987,1,chicken burrito, Roasted Chili Corn Salsa Guacamole Sour Cream Rice Fajita Vegetables Lettuce ,11.25,11.25
988,1,chicken bowl, Tomatillo Red Chili Salsa Hot Black Beans Cheese Lettuce ,8.49,8.49
988,1,carnitas bowl, Tomatillo Red Chili Salsa Hot Fresh Tomato Salsa Mild Pinto Beans Cheese Guacamole Lettuce ,11.48,11.48
989,1,chips and guacamole,,4.45,4.45
989,1,canned soft drink, Diet Coke ,1.25,1.25
989,1,chicken burrito, Tomatillo Green Chili Salsa Rice Black Beans Cheese Sour Cream Guacamole ,11.25,11.25
990,1,steak burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.99,8.99
990,1,canned soda, Coca Cola ,1.09,1.09
990,1,chips and fresh tomato salsa,,2.39,2.39
991,1,chicken bowl, Fresh Tomato Salsa Guacamole Cheese Sour Cream Fajita Vegetables Rice ,11.25,11.25
991,1,chips,,2.15,2.15
992,1,chicken bowl, Fresh Tomato Salsa Cheese ,8.75,8.75
992,1,chips and guacamole,,4.45,4.45
993,1,chicken burrito, Fresh Tomato Salsa Mild Cheese Lettuce ,8.49,8.49
993,1,side of chips,,1.69,1.69
994,1,chicken burrito, Roasted Chili Corn Salsa Medium Black Beans Rice Cheese Guacamole Lettuce ,10.98,10.98
994,1,side of chips,,1.69,1.69
995,1,steak burrito, Fresh Tomato Salsa Pinto Beans Cheese Sour Cream Lettuce ,9.25,9.25
995,1,chips and guacamole,,4.45,4.45
995,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Guacamole Lettuce ,11.25,11.25
996,1,chicken soft tacos, Tomatillo Red Chili Salsa Fajita Vegetables Black Beans Cheese Lettuce ,8.75,8.75
996,1,chicken crispy tacos, Tomatillo Red Chili Salsa Fajita Vegetables Black Beans Cheese Guacamole Lettuce ,11.25,11.25
996,1,steak burrito, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
996,1,chicken soft tacos, Roasted Chili Corn Salsa Black Beans Cheese Guacamole Lettuce ,11.25,11.25
997,2,chicken bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Guacamole ,22.5,11.25
998,1,chicken bowl, Tomatillo Red Chili Salsa Hot Rice Cheese Sour Cream Lettuce ,8.49,8.49
998,1,chips and fresh tomato salsa,,2.39,2.39
999,2,canned soft drink, Sprite ,2.5,1.25
999,1,chicken soft tacos, Tomatillo Green Chili Salsa Rice Fajita Vegetables Cheese Lettuce ,8.75,8.75
999,1,chicken crispy tacos, Tomatillo Red Chili Salsa Rice Fajita Vegetables Cheese Lettuce ,8.75,8.75
999,1,steak burrito, Fresh Tomato Salsa Rice Fajita Vegetables Cheese Lettuce ,9.25,9.25
1000,1,barbacoa bowl, Roasted Chili Corn Salsa Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
1000,1,chicken bowl, Fresh Tomato Salsa Black Beans Cheese Guacamole Lettuce ,11.25,11.25
1001,1,steak burrito, Fresh Tomato Salsa Mild Pinto Beans Rice Cheese Sour Cream ,8.99,8.99
1001,1,canned soda, Coca Cola ,1.09,1.09
1002,1,barbacoa burrito, Tomatillo Green Chili Salsa Medium Tomatillo Red Chili Salsa Hot Rice Cheese Sour Cream Lettuce ,8.99,8.99
1002,1,side of chips,,1.69,1.69
1003,1,carnitas burrito, Tomatillo Red Chili Salsa Black Beans Cheese Sour Cream Guacamole ,11.75,11.75
1003,1,canned soft drink, Diet Coke ,1.25,1.25
1004,2,chicken bowl, Tomatillo Red Chili Salsa Hot Rice Fajita Veggies Pinto Beans Sour Cream Cheese Guacamole ,21.96,10.98
1005,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Lettuce ,8.75,8.75
1005,1,chips,,2.15,2.15
1005,1,canned soft drink, Coke ,1.25,1.25
1006,1,chicken soft tacos, Fresh Tomato Salsa Sour Cream Lettuce ,8.75,8.75
1006,1,veggie bowl, Fresh Tomato Salsa Rice Black Beans Cheese Guacamole Lettuce ,11.25,11.25
1006,1,steak bowl, Fresh Tomato Salsa Rice Cheese Sour Cream Lettuce ,9.25,9.25
1006,1,chicken burrito, Fresh Tomato Salsa Rice Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1006,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,8.75,8.75
1006,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream ,8.75,8.75
1006,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Guacamole ,11.25,11.25
1006,1,chips,,2.15,2.15
1007,1,carnitas bowl, Fresh Tomato Salsa Mild Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Black Beans Rice Cheese ,8.99,8.99
1007,1,canned soda, Diet Dr Pepper ,1.09,1.09
1007,1,side of chips,,1.69,1.69
1008,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice ,8.75,8.75
1008,1,chips,,2.15,2.15
1008,1,canned soft drink, Sprite ,1.25,1.25
1009,1,chicken bowl, Tomatillo Red Chili Salsa Hot Black Beans Rice Cheese Lettuce ,8.49,8.49
1009,1,canned soda, Diet Coke ,1.09,1.09
1009,1,bottled water,,1.09,1.09
1009,1,side of chips,,1.69,1.69
1010,1,carnitas bowl, Tomatillo Red Chili Salsa Hot Fresh Tomato Salsa Mild Rice Pinto Beans Cheese Guacamole ,11.48,11.48
1010,1,chicken bowl, Tomatillo Red Chili Salsa Hot Rice Black Beans Cheese Lettuce ,8.49,8.49
1010,1,chicken crispy tacos, Fresh Tomato Salsa Mild Rice Cheese Lettuce ,8.49,8.49
1010,2,chips and tomatillo red chili salsa,,4.78,2.39
1011,1,carnitas soft tacos, Roasted Chili Corn Salsa Lettuce Sour Cream Cheese Rice ,9.25,9.25
1011,1,canned soft drink, Coke ,1.25,1.25
1012,1,chicken bowl, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1012,1,chicken crispy tacos, Tomatillo Red Chili Salsa Fajita Vegetables Black Beans Cheese Guacamole Lettuce ,11.25,11.25
1013,1,carnitas bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
1013,1,chips and guacamole,,4.45,4.45
1013,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1014,1,steak burrito, Fresh Tomato Salsa Mild Cheese Rice Pinto Beans Sour Cream ,8.99,8.99
1014,1,canned soda, Coca Cola ,1.09,1.09
1015,1,chicken salad bowl, Roasted Chili Corn Salsa Cheese Guacamole Lettuce ,11.25,11.25
1015,1,chips,,2.15,2.15
1016,1,veggie bowl, Roasted Chili Corn Salsa Fajita Vegetables Rice Black Beans Pinto Beans Sour Cream Guacamole Lettuce ,11.25,11.25
1016,1,steak bowl, Fresh Tomato Salsa Rice Pinto Beans Cheese ,9.25,9.25
1016,1,carnitas bowl, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Pinto Beans Cheese Sour Cream Guacamole Lettuce ,11.75,11.75
1017,1,veggie bowl, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Guacamole ,11.25,11.25
1017,1,chicken bowl, Fresh Tomato Salsa Fajita Vegetables Rice Sour Cream Guacamole ,11.25,11.25
1018,1,steak bowl, Roasted Chili Corn Salsa Rice Cheese Sour Cream ,9.25,9.25
1018,1,chips and fresh tomato salsa,,2.95,2.95
1019,1,chicken burrito, Fresh Tomato Salsa Rice Black Beans Cheese Sour Cream Guacamole Lettuce ,11.25,11.25
1019,1,chips and guacamole,,4.45,4.45
1020,1,chicken bowl, Fresh Tomato Salsa Rice Black Beans Cheese ,8.75,8.75
1020,1,chips and tomatillo red chili salsa,,2.95,2.95
1021,1,chicken bowl, Tomatillo Red Chili Salsa Rice Fajita Vegetables Black Beans Cheese Lettuce Guacamole ,11.25,11.25
1021,1,bottled water,,1.5,1.5
1022,1,chicken burrito, Tomatillo Green Chili Salsa Medium Rice Cheese Sour Cream Guacamole ,10.98,10.98
1023,2,chicken bowl, Roasted Chili Corn Salsa Medium Fresh Tomato Salsa Mild Rice Fajita Veggies ,16.98,8.49
1024,2,carnitas burrito, Tomatillo Red Chili Salsa Rice Pinto Beans Cheese Sour Cream ,18.5,9.25
1025,1,chicken bowl, Tomatillo Green Chili Salsa Medium Roasted Chili Corn Salsa Medium Black Beans Rice Fajita Veggies Cheese Sour Cream Guacamole ,10.98,10.98
1025,1,chips and guacamole,,3.99,3.99
1025,1,canned soda, Mountain Dew ,1.09,1.09
1026,1,barbacoa burrito, Tomatillo Red Chili Salsa Rice Black Beans Cheese Sour Cream ,9.25,9.25
1026,1,carnitas burrito, Tomatillo Red Chili Salsa Fajita Vegetables Rice Black Beans Cheese Sour Cream Lettuce ,9.25,9.25
1026,1,chicken burrito, Fresh Tomato Salsa Fajita Vegetables Rice Black Beans Cheese Lettuce ,8.75,8.75
1026,1,chips and guacamole,,4.45,4.45
